customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3245-C441,Female,0,No,Yes,22,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,77.45619255468006,1697.6869452445792,No
8761-C567,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.51081715215791,2623.548205988521,No
3440-C627,Female,0,Yes,Yes,20,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,97.95373934900748,1966.5032319213028,Yes
3290-B727,Male,0,Yes,Yes,60,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,No,Mailed check,73.17486252423163,4395.7098041984245,No
6218-A502,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),60.676594075211746,3769.651780243924,No
5902-C444,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,80.42700926142092,4095.004568981304,Yes
9311-C645,Male,0,No,No,24,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),62.853180468498124,1517.7860501024795,Yes
9025-C676,Male,0,Yes,No,54,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,42.98296181891975,2336.6387460365854,No
5911-B935,Male,0,Yes,Yes,45,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),86.5093442629041,3879.1135156136797,No
1272-B439,Male,0,No,Yes,31,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),106.01101654700277,3291.757140972469,No
2795-B697,Female,1,No,Yes,54,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),55.72346823342648,3009.6951853033675,No
6040-C993,Male,0,No,Yes,4,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,No,Mailed check,102.82461600297935,406.10661464816246,Yes
1436-C585,Male,0,No,Yes,35,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,61.57374567159079,2144.148538601226,No
5350-C901,Female,0,No,No,48,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,58.584262281492315,2822.5637861415107,Yes
4728-C152,Female,1,No,Yes,57,No,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,21.096597933476282,1204.5859788373975,No
8871-A636,Female,0,No,Yes,38,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.12552958742474,3346.698824287118,No
7229-A941,Male,0,No,Yes,60,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),99.40400377393921,5969.664047571351,No
4968-A686,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.93747041563537,678.2249554498918,Yes
2800-A119,Male,0,No,No,5,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,No,Credit card (automatic),33.46177561489032,160.2681608569808,No
8225-B528,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),28.630993489040634,974.7432991068371,No
3481-B807,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,75.82230453766323,2880.967512795384,No
4340-B613,Male,0,No,No,21,No,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),58.60238354555249,1212.9081749414186,No
8726-C844,Female,0,Yes,No,40,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,No,Mailed check,61.37432724030175,,No
2020-C241,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,115.51392479767227,449.41174917867835,Yes
9498-A674,Male,0,No,No,41,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),91.00422845490307,3714.6593438994687,No
6325-C589,Male,0,Yes,No,66,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),59.634667790379545,3940.565067894276,No
9609-B421,Male,0,No,No,29,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),20.169477624092345,578.227181800379,Yes
3837-B645,Female,0,Yes,Yes,56,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.676617634253663,1224.3046504733964,Yes
6608-C462,Male,0,Yes,Yes,72,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,87.07277141240854,6250.953578529976,No
5331-C595,Male,0,Yes,No,28,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),102.44274533153526,2865.4193299346553,No
4150-A385,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,89.37411426974322,3211.3088506179915,Yes
5890-A404,Female,1,No,Yes,12,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),59.04171913677491,692.7209828992652,No
5735-C312,Male,0,Yes,No,31,No,Yes,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,21.379141662022242,662.8042618445043,No
9011-B591,Female,1,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,115.47386383864058,5181.417227275847,No
6714-C914,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.3767742468877,2584.516191827752,No
5480-B224,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,73.461137420149,3239.4976340792905,Yes
9899-B504,Female,0,Yes,No,16,No,No,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),25.35243195185811,408.3144429929774,Yes
6654-A397,Male,0,Yes,Yes,65,No,No phone service,DSL,No internet service,No,No,No,No internet service,No,One year,No,Electronic check,72.61773684440392,4724.091729846014,No
1689-B831,Female,0,No,Yes,5,No,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),107.93001625719124,549.9624303366962,No
2294-B552,Male,0,No,Yes,17,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.58854376788545,1471.7376100427825,No
5201-C590,Male,0,No,Yes,21,No,Yes,DSL,No internet service,No,No,No internet service,No,No,Two year,No,Mailed check,90.60891771878879,1894.5269956657125,No
4505-A947,Male,0,No,No,32,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),26.78946866194105,851.1734821305524,No
9824-B675,Female,1,No,No,29,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.954419521696046,833.804424982203,No
5450-A211,Male,1,Yes,Yes,31,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.04855202577647,952.0717257836346,No
4920-A151,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),109.13987178292976,4482.576856134543,No
9700-A753,Male,0,Yes,No,9,Yes,No phone service,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,71.09788844451325,645.150024287453,Yes
4814-A202,Male,0,No,Yes,35,No,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,97.80329718749562,3406.465369211538,Yes
7771-B834,Female,0,Yes,No,33,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),29.836771618301825,976.3502187758068,No
8739-A797,Male,0,No,Yes,72,No,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,111.47809190361379,8015.502763511377,No
3252-A663,Male,0,No,No,27,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),100.77478019546962,2724.092525335214,No
3587-B768,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,40.83879654992329,419.15306061046647,Yes
8793-B766,Male,1,Yes,No,38,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,106.10531444604233,4036.4838091830266,Yes
4267-B428,Male,0,No,No,46,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,44.72599731937933,2050.3839520749825,No
5676-C160,Male,0,No,Yes,18,No,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.886657873575174,696.7700587009676,No
2465-C687,Male,0,No,Yes,14,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),44.80651564962734,613.3627065290998,No
4804-C856,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.70048385889724,2948.7514390224073,Yes
1611-A527,Female,0,No,Yes,23,No,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),110.26699454424438,2544.6013716668676,No
3880-A956,Male,1,Yes,No,71,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),51.31407535614087,3657.7404723173145,No
7504-B290,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),89.1461356020024,706.0213995279236,No
5742-A109,Male,1,No,Yes,46,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,86.16239814400042,3963.951502825345,No
5888-C717,Female,0,Yes,No,32,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),99.30954452910552,3185.1106625313896,No
2758-B391,Male,0,Yes,Yes,61,No,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,48.04920476428417,2914.3630686029455,No
8444-C656,Male,0,Yes,Yes,18,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,69.51892346199539,1240.853756199561,No
9590-B237,Male,0,No,No,66,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),85.35123207633283,5653.1176718904135,No
9261-B379,Male,1,Yes,No,39,No,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.888810290395558,805.0864363465327,No
4159-A438,Male,1,No,Yes,46,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),56.11224390576094,2577.544876570812,No
3662-C569,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,88.18677994669618,5637.924572984595,No
5215-C290,Female,0,No,Yes,28,No,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.635806858472904,1201.8547984583415,No
1230-C445,Male,0,Yes,No,49,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),114.49926275415197,5611.291100338492,Yes
5833-C790,Female,1,No,No,12,No,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),21.281217836437314,255.12209779425908,No
4164-A725,Male,0,No,No,0,No,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,114.53776235253599,1.808512144201237,No
7643-B627,Female,0,Yes,No,33,No,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),40.034768735045205,1320.3016126830116,No
6372-A510,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,23.156615213499684,1083.7623056246032,No
2562-A243,Female,0,No,Yes,47,No,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.64364033896753,2234.0783739279536,No
8822-B354,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,97.27137188266764,4664.0240900764475,Yes
1111-B492,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,One year,No,Bank transfer (automatic),93.87042164802934,5903.949666637379,No
4858-B871,Female,1,No,Yes,60,No,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.2384618504906,2345.969664905563,No
5374-B409,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38.02740842597584,1055.0482991300198,Yes
1187-B769,Female,0,No,No,38,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),82.82928153835634,3153.2468033964933,No
6890-C341,Male,1,No,No,25,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),64.28731031241091,1610.2437835148528,Yes
2017-C221,Female,0,Yes,Yes,16,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),97.87514030975568,1566.2735834379093,No
8625-B263,Female,1,Yes,Yes,70,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),20.675344258601637,1466.6967502107136,No
7642-C614,Male,0,No,No,12,No,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.59639200643738,945.8997509778044,Yes
6095-C220,Female,0,No,No,68,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,91.68253723010753,6245.600299799845,No
5833-B729,Male,1,Yes,No,25,No,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,118.08530425888124,2949.532304727153,Yes
4618-A236,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.4675602708031,4152.014539847952,Yes
8834-A565,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),41.55043823327161,2749.040285710534,No
7121-B818,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),29.1227125854439,169.96091013574392,No
9998-B875,Male,0,Yes,Yes,57,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,82.66213585172957,4701.174765166849,No
9806-C945,Male,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,70.8298982855807,3390.9173593976234,No
4578-A796,Female,0,No,Yes,52,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),108.61410148872415,5626.87043924332,No
2341-C557,Male,1,Yes,No,64,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.27410612871813,5847.610753811173,No
9653-C470,Female,0,No,Yes,61,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.47911622928338,4244.053486252887,No
2279-C214,Female,0,No,No,16,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.81074181189734,956.8083745512812,No
2011-C617,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,58.88965730686744,2477.5148959791195,Yes
4312-C649,Male,0,No,Yes,24,No,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),40.99358075819907,990.3981856710413,No
3455-A435,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,19.991260161447553,39.16705676420153,No
9525-B219,Female,1,Yes,Yes,28,No,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.02851411481417,2133.4471874229575,No
4365-C697,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,No,Credit card (automatic),39.59768061858313,1238.4240285126762,No
9008-A622,Male,0,No,No,25,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,39.18685523166816,981.4861029602904,Yes
8298-A564,Male,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No,One year,No,Credit card (automatic),30.85081348198629,457.54988665140684,No
3161-C525,Male,0,No,No,24,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),37.30434676275762,893.1020599605677,No
8484-C159,Male,0,Yes,Yes,53,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),21.444809530291337,1144.093541137776,No
8575-C926,Female,0,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,86.01026069972747,2317.3644048298834,Yes
6049-C122,Female,0,No,No,72,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,58.590410189425775,4227.4001969003675,No
7487-B936,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),74.68322217670108,4126.663198435466,No
1049-C323,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),82.26424061109036,,No
2196-A533,Male,0,Yes,No,40,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,115.984698508754,4646.859299382247,No
6644-C165,Male,0,Yes,Yes,50,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),25.11071951847785,1259.0122985344676,No
9866-A170,Male,0,No,No,70,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),60.25072732555952,4209.782217953345,No
8734-A393,Female,0,Yes,Yes,28,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),42.96274231941135,1194.2809652831536,Yes
7698-A887,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,66.15954915160982,1182.0956608274819,No
3218-C846,Male,0,Yes,Yes,65,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),110.75746621169576,7204.78262444871,No
7887-B491,Male,0,Yes,Yes,40,Yes,No phone service,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.0104186574392,3636.5221174246976,Yes
8348-B484,Female,0,No,No,44,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,84.77593344122928,3729.8511474949014,No
2314-C777,Female,1,Yes,Yes,14,No,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.595210581333326,880.5195124451952,No
9835-A769,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,85.6968060866308,162.98939929067592,No
6697-A282,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,21.503725416078012,210.01801616450018,No
9802-B641,Female,1,Yes,Yes,52,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,77.1669865390044,4015.912128044521,Yes
3086-C328,Male,0,No,No,45,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,73.90454454122445,3322.795965664007,No
1056-A405,Male,0,No,Yes,29,No,Yes,No,Yes,No,No internet service,No,No,No internet service,One year,No,Electronic check,53.08736341230088,1537.5590286411496,No
8585-C836,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),38.502169605122894,2145.794947723915,No
9920-B644,Female,0,Yes,Yes,17,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,99.40933287542975,1688.1195437088186,No
7214-A353,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,23.663142502737195,1199.6788249155384,Yes
8546-B258,Female,1,No,No,47,No,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,25.25212287457057,1182.3862500528073,No
5516-A996,Female,0,No,Yes,65,No,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,62.52243527040673,,No
2848-A928,Female,0,No,No,7,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,43.631732014564804,,Yes
7868-C884,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,93.16796755745555,1961.7608680249828,No
1256-A311,Female,1,Yes,Yes,5,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),81.98610273057969,412.0566980780745,Yes
2102-A708,Male,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.88974701072647,5356.639412942357,No
1550-B712,Male,0,Yes,Yes,35,No,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.880235111949005,1769.0420920862346,No
1797-A858,Male,0,No,No,56,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Mailed check,92.67215343159567,5174.267403671387,No
1724-B549,Male,0,Yes,No,48,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,104.91147522065309,5040.0661256028525,No
4839-C322,Male,1,No,No,44,No,No phone service,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,52.95008668906646,2340.0025036039415,No
1924-A615,Male,1,No,No,65,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.40953002676425,3411.2721278073977,Yes
5739-A935,Male,0,Yes,Yes,44,No,No phone service,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),108.69511609259584,4802.084132051384,No
6224-C712,Female,1,Yes,No,19,No,No,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),23.25392044536477,437.40545183027655,No
6253-A409,Female,0,Yes,No,63,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.44403527594986,3363.737527971493,No
3347-C633,Male,1,No,Yes,66,No,No,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,30.176585453216312,1992.7202588262253,No
4621-B407,Male,0,No,Yes,2,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,21.16254932012261,40.03011448281208,Yes
5508-A670,Female,0,Yes,Yes,53,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.59337647350562,1573.436062194296,No
3869-C795,Male,0,Yes,Yes,63,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.590202013617834,3873.786517468536,No
7999-C607,Male,0,No,No,39,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),87.28908495739297,3390.327069888901,No
1768-B758,Female,0,Yes,No,58,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),47.322883656417275,2726.833846282286,Yes
7244-C426,Male,0,No,Yes,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.64236839381303,5601.493019503558,No
7821-B252,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),62.230370688204175,3790.79350077436,No
5913-B288,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,115.55691912165523,334.9753475604539,No
9813-B346,Female,0,Yes,No,59,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,114.14264477909185,6728.225451266428,No
4692-B978,Female,0,Yes,No,29,No,No,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),95.96426037801491,2802.4888699883873,No
3365-B159,Female,1,Yes,Yes,1,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),111.95675236273513,100.84781843437318,No
7761-B670,Male,0,No,Yes,61,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,89.31315565419172,5455.374410209192,No
9683-A497,Female,0,No,No,48,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,108.25611059411372,5200.504244231951,No
4978-B308,Male,0,No,Yes,8,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),42.01560859531381,349.53919694264187,Yes
6411-C180,Male,1,Yes,Yes,30,No,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,52.96473011776826,1587.7109748169066,No
8369-B194,Male,0,No,No,60,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,93.91947163348858,5619.564854025008,No
9775-C949,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.91840443975899,2873.0904617164797,No
4120-A374,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),102.40140709936405,2455.135547233609,No
7179-C719,Female,1,Yes,Yes,35,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.4527065945714,3738.5893621081186,Yes
